SIDO_NM,CCG_NM,LAWD_CD,STRD_YYMM,LOCAL_VISITORS,OUTSIDE_VISITORS,FOREIGN_VISITORS
전북특별자치도,김제시,52210,202603,1333223.5,1086249.5,11329.91
전북특별자치도,김제시,52210,202604,1299774.0,1103095.0,16340.539999999999
전북특별자치도,김제시,52210,202605,1395331.0,1246661.5,21998.61
전북특별자치도,김제시,52210,202606,1399618.5,1057997.5,22136.71
전북특별자치도,남원시,52190,202601,1605838.5,687610.0,4576.01
전북특별자치도,남원시,52190,202602,1469846.0,828068.5,3442.89
전북특별자치도,남원시,52190,202603,1701983.5,834669.5,6086.76
전북특별자치도,남원시,52190,202604,1660785.0,841928.5,14776.619999999999
전북특별자치도,남원시,52190,202605,1748747.0,1167064.5,24862.020000000004
전북특별자치도,남원시,52190,202606,1711234.0,789288.5,31227.1
전북특별자치도,무주군,52730,202601,440121.5,855743.0,2934.3500000000004
전북특별자치도,무주군,52730,202602,408247.0,806683.5,4195.22
전북특별자치도,무주군,52730,202603,468786.5,490378.0,2180.54
전북특별자치도,무주군,52730,202604,459182.5,541698.5,5792.900000000001
전북특별자치도,무주군,52730,202605,486416.0,699790.0,11953.900000000001
전북특별자치도,무주군,52730,202606,492219.0,598052.0,13498.85
전북특별자치도,부안군,52800,202601,1002729.0,674674.0,28404.76
전북특별자치도,부안군,52800,202602,907837.0,822178.0,40592.490000000005
전북특별자치도,부안군,52800,202603,1056576.5,766220.0,29507.189999999995
전북특별자치도,부안군,52800,202604,1023141.0,876589.0,44247.93
전북특별자치도,부안군,52800,202605,1103480.0,1131095.0,61253.8
전북특별자치도,부안군,52800,202606,1087366.0,866813.5,49090.55
전북특별자치도,순창군,52770,202601,321611.5,278523.0,1055.89
전북특별자치도,순창군,52770,202602,279699.0,363422.5,928.8300000000002
전북특별자치도,순창군,52770,202603,331677.5,352936.5,1972.25
전북특별자치도,순창군,52770,202604,339325.0,424389.0,4519.47
전북특별자치도,순창군,52770,202605,375746.0,464254.0,6106.29
전북특별자치도,순창군,52770,202606,384177.5,389837.0,6449.2699999999995
전북특별자치도,완주군,52710,202601,1347993.5,1639960.0,17369.41
전북특별자치도,완주군,52710,202602,1186335.5,1727302.5,13705.960000000001
전북특별자치도,완주군,52710,202603,1401890.0,2066732.5,18916.25
전북특별자치도,완주군,52710,202604,1348620.0,1849176.0,25982.450000000004
전북특별자치도,완주군,52710,202605,1514425.5,2066977.5,30480.699999999997
전북특별자치도,완주군,52710,202606,1547255.5,1852459.0,26171.49
전북특별자치도,익산시,52140,202601,6306202.0,2032744.0,20832.99
전북특별자치도,익산시,52140,202602,5662632.5,2215374.0,17338.3
전북특별자치도,익산시,52140,202603,6522533.5,2523234.0,25227.649999999998
전북특별자치도,익산시,52140,202604,6253604.0,2065437.5,40389.74
전북특별자치도,익산시,52140,202605,6764551.5,2399246.5,46558.420000000006
전북특별자치도,익산시,52140,202606,6619865.0,2047727.5,39678.7
전북특별자치도,임실군,52750,202601,324723.0,518623.0,1488.24
전북특별자치도,임실군,52750,202602,291434.5,706947.5,1509.7599999999998
전북특별자치도,임실군,52750,202603,351319.5,722249.5,2349.31
전북특별자치도,임실군,52750,202604,348684.0,806053.5,6129.599999999999
전북특별자치도,임실군,52750,202605,383971.0,1076575.5,7747.0
전북특별자치도,임실군,52750,202606,385171.5,713667.5,6549.03
전북특별자치도,장수군,52740,202601,313169.5,154759.5,1967.5099999999998
전북특별자치도,장수군,52740,202602,279863.5,208197.5,1268.98
전북특별자치도,장수군,52740,202603,336808.5,193620.0,1558.28
전북특별자치도,장수군,52740,202604,336294.0,212184.0,3217.7499999999995
전북특별자치도,장수군,52740,202605,356702.5,264663.0,8887.27
전북특별자치도,장수군,52740,202606,359901.5,204659.0,9191.04
전북특별자치도,전주시 덕진구,52113,202601,5899568.5,3382050.0,18610.55
전북특별자치도,전주시 덕진구,52113,202602,5216582.0,3376047.5,20119.5
전북특별자치도,전주시 덕진구,52113,202603,6084942.5,4021216.5,60689.88999999999
전북특별자치도,전주시 덕진구,52113,202604,5793350.5,3368557.5,69193.70999999999
전북특별자치도,전주시 덕진구,52113,202605,6361558.0,3843703.5,71553.87
전북특별자치도,전주시 덕진구,52113,202606,6291915.0,3307591.0,36507.13
전북특별자치도,전주시 완산구,52111,202601,6308267.0,3450191.5,19752.84
전북특별자치도,전주시 완산구,52111,202602,5620440.0,3545892.0,17490.01
전북특별자치도,전주시 완산구,52111,202603,6451018.0,3815490.0,37552.56
전북특별자치도,전주시 완산구,52111,202604,6153598.5,3343525.5,50627.27
전북특별자치도,전주시 완산구,52111,202605,6590923.5,3860937.5,52345.65
전북특별자치도,전주시 완산구,52111,202606,6506150.0,3254034.0,40374.259999999995
전북특별자치도,정읍시,52180,202601,1887004.0,807352.0,7645.810000000001
전북특별자치도,정읍시,52180,202602,1704496.5,951202.0,6383.780000000001
전북특별자치도,정읍시,52180,202603,1977850.0,912719.5,7559.0
전북특별자치도,정읍시,52180,202604,1917762.0,911872.5,11704.98
전북특별자치도,정읍시,52180,202605,2023570.5,1032563.0,19648.47
전북특별자치도,정읍시,52180,202606,1996197.0,862869.0,19575.629999999997
전북특별자치도,진안군,52720,202601,282194.5,279492.5,1915.2099999999998
전북특별자치도,진안군,52720,202602,250768.0,357903.0,3202.15
전북특별자치도,진안군,52720,202603,305616.5,362946.5,3955.42
전북특별자치도,진안군,52720,202604,299740.0,487879.0,10663.779999999999
전북특별자치도,진안군,52720,202605,326060.0,499520.0,22274.930000000004
전북특별자치도,진안군,52720,202606,334670.0,387226.0,21244.82
제주특별자치도,서귀포시,50130,202601,4705998.5,3814513.5,405412.44
제주특별자치도,서귀포시,50130,202602,4177540.5,3306782.5,528763.0
제주특별자치도,서귀포시,50130,202603,4847570.0,3572457.0,599066.56
제주특별자치도,서귀포시,50130,202604,4638886.0,3752119.0,794912.8699999999
제주특별자치도,서귀포시,50130,202605,4960133.5,3942428.0,898323.98
제주특별자치도,서귀포시,50130,202606,4754067.5,3380979.0,831555.3400000001
제주특별자치도,제주시,50110,202601,14393764.0,4981340.0,739935.0700000001
제주특별자치도,제주시,50110,202602,12938012.5,4459966.0,846868.93
제주특별자치도,제주시,50110,202603,14857794.0,5021068.5,942304.9899999999
제주특별자치도,제주시,50110,202604,14275744.0,4708235.0,1211323.1500000001
제주특별자치도,제주시,50110,202605,15162850.5,4889377.5,1414041.96
제주특별자치도,제주시,50110,202606,14813256.5,4535916.0,1317556.05
충청남도,계룡시,44250,202601,763987.0,454870.5,1969.1999999999998
충청남도,계룡시,44250,202602,679623.0,431627.0,1443.53
충청남도,계룡시,44250,202603,826563.5,437839.5,1499.7300000000002
충청남도,계룡시,44250,202604,798595.0,404551.0,1726.96
충청남도,계룡시,44250,202605,858413.5,458570.0,1838.99
충청남도,계룡시,44250,202606,840724.5,398923.0,2494.44
충청남도,공주시,44150,202601,1610175.0,1712210.5,14396.94
충청남도,공주시,44150,202602,1480293.5,2070502.0,13071.34
충청남도,공주시,44150,202603,1735065.5,2206788.5,21435.93
충청남도,공주시,44150,202604,1642508.0,2106006.0,30725.12
충청남도,공주시,44150,202605,1866231.5,2412557.0,38026.39
충청남도,공주시,44150,202606,1833160.0,2208472.0,35502.76
충청남도,금산군,44710,202601,1048250.0,700570.5,5831.72
충청남도,금산군,44710,202602,985253.5,803320.0,4501.0
충청남도,금산군,44710,202603,1168065.5,820680.0,8197.630000000001
충청남도,금산군,44710,202604,1144563.0,773689.0,9643.51
충청남도,금산군,44710,202605,1214318.0,942469.5,13605.000000000002
충청남도,금산군,44710,202606,1193741.5,796064.5,16440.56
충청남도,논산시,44230,202601,2079133.0,1248215.5,21264.72
충청남도,논산시,44230,202602,1954193.5,1419355.0,16240.19
충청남도,논산시,44230,202603,2297095.5,1623772.5,19839.63
충청남도,논산시,44230,202604,2213991.5,1327931.5,24114.99
충청남도,논산시,44230,202605,2371589.5,1636050.5,27474.43
충청남도,논산시,44230,202606,2344093.5,1409520.0,23779.699999999997
충청남도,당진시,44270,202601,3648711.5,1511695.5,46589.590000000004
충청남도,당진시,44270,202602,3351442.5,1652315.0,37525.28
충청남도,당진시,44270,202603,3953260.5,1906999.5,50041.56
충청남도,당진시,44270,202604,3762664.5,1957035.5,66460.77
충청남도,당진시,44270,202605,4057441.5,2226458.5,85145.27
충청남도,당진시,44270,202606,4063451.0,1845728.5,83062.58
충청남도,보령시,44180,202601,2390682.0,1180431.0,11010.29
충청남도,보령시,44180,202602,2147379.5,1241026.5,15350.720000000001
충청남도,보령시,44180,202603,2520857.5,1256899.0,17984.260000000002
충청남도,보령시,44180,202604,2395876.0,1309976.5,29472.219999999994
충청남도,보령시,44180,202605,2568884.5,1716809.5,35722.08
충청남도,보령시,44180,202606,2533457.5,1365322.0,29951.93
충청남도,부여군,44760,202601,1334679.5,751058.0,7180.659999999999
충청남도,부여군,44760,202602,1325597.0,960130.5,6084.799999999999
충청남도,부여군,44760,202603,1550013.5,861791.0,7939.21
충청남도,부여군,44760,202604,1512154.0,866491.5,12991.71
충청남도,부여군,44760,202605,1630293.0,1141976.5,16126.21
충청남도,부여군,44760,202606,1547234.5,921571.0,13046.709999999997
충청남도,서산시,44210,202601,3104598.0,1237316.5,29715.78
충청남도,서산시,44210,202602,2858744.0,1380578.5,27211.609999999997
충청남도,서산시,44210,202603,3315802.0,1575014.0,32056.259999999995
충청남도,서산시,44210,202604,3199336.0,1764108.5,41697.1
충청남도,서산시,44210,202605,3401475.0,1728352.5,53315.98
충청남도,서산시,44210,202606,3391636.5,1431699.5,52071.4
충청남도,서천군,44770,202601,1099864.5,703101.0,12159.18
충청남도,서천군,44770,202602,1012872.0,837935.0,9089.24
충청남도,서천군,44770,202603,1185950.5,863240.0,7573.629999999999
충청남도,서천군,44770,202604,1143849.0,825377.0,10152.179999999998
충청남도,서천군,44770,202605,1241243.5,1132397.0,12630.040000000003
충청남도,서천군,44770,202606,1217125.0,851847.5,11038.67
충청남도,아산시,44200,202601,6087322.5,3203609.5,75220.34999999999
충청남도,아산시,44200,202602,5542516.0,3207753.5,61006.869999999995
충청남도,아산시,44200,202603,6591683.0,4121355.0,84575.38
충청남도,아산시,44200,202604,6206116.0,3267029.5,97715.09999999999
충청남도,아산시,44200,202605,6933878.0,3795508.5,111954.79999999999
충청남도,아산시,44200,202606,6986668.5,3420476.5,111320.65
충청남도,예산군,44810,202601,1474655.0,1245489.0,12253.75
충청남도,예산군,44810,202602,1450813.0,1468442.5,11841.32
충청남도,예산군,44810,202603,1677084.5,1380694.0,17227.14
충청남도,예산군,44810,202604,1626835.0,1359582.0,26540.190000000002
충청남도,예산군,44810,202605,1772379.0,1548256.5,33079.51
충청남도,예산군,44810,202606,1772771.0,1300092.5,29882.179999999997
충청남도,천안시 동남구,44131,202601,4268075.0,3618454.0,32140.879999999997
충청남도,천안시 동남구,44131,202602,3823179.5,3771712.0,33267.83
충청남도,천안시 동남구,44131,202603,4477123.0,4732413.0,46647.02999999999
충청남도,천안시 동남구,44131,202604,4318954.5,3945228.0,55351.76000000001
충청남도,천안시 동남구,44131,202605,4924286.5,4361374.5,58349.15
충청남도,천안시 동남구,44131,202606,4857408.5,3890239.5,48908.39
충청남도,천안시 서북구,44133,202601,4993856.0,3533981.5,43848.51
충청남도,천안시 서북구,44133,202602,4395982.5,3361225.0,42048.63
충청남도,천안시 서북구,44133,202603,5172814.5,4233390.0,55398.06
충청남도,천안시 서북구,44133,202604,4941706.0,3415898.5,65945.97
충청남도,천안시 서북구,44133,202605,5325967.5,3743467.0,74764.26999999999
충청남도,천안시 서북구,44133,202606,5425749.0,3586093.0,66566.76999999999
충청남도,청양군,44790,202601,434780.5,405370.0,6426.32
충청남도,청양군,44790,202602,437920.0,457341.5,5384.820000000001
충청남도,청양군,44790,202603,515431.0,428120.0,5519.030000000001
충청남도,청양군,44790,202604,487501.0,413661.5,9539.03
충청남도,청양군,44790,202605,539462.0,466410.0,13337.69
충청남도,청양군,44790,202606,518738.5,394831.5,12464.07
충청남도,태안군,44825,202601,1390291.0,868381.5,46761.68
충청남도,태안군,44825,202602,1364779.5,1050395.5,53479.27
충청남도,태안군,44825,202603,1592727.5,1212291.5,61825.22000000001
충청남도,태안군,44825,202604,1538806.5,1636418.0,96136.99999999999
충청남도,태안군,44825,202605,1681344.0,2143207.5,106672.22
충청남도,태안군,44825,202606,1656046.0,1546478.5,83434.47
충청남도,홍성군,44800,202601,1787730.0,1072207.5,10495.359999999999
충청남도,홍성군,44800,202602,1671736.5,1161636.0,10005.4
충청남도,홍성군,44800,202603,1963265.5,1176329.0,11669.35
충청남도,홍성군,44800,202604,1894189.5,1046391.5,14719.88
충청남도,홍성군,44800,202605,2029366.5,1171408.0,17639.579999999998
충청남도,홍성군,44800,202606,2015405.0,1052432.5,17693.7
충청북도,괴산군,43760,202601,588665.0,682209.5,6116.779999999999
충청북도,괴산군,43760,202602,529658.5,837875.5,5174.33
충청북도,괴산군,43760,202603,637836.5,831383.0,9256.839999999998
충청북도,괴산군,43760,202604,629447.0,858217.5,28875.82
충청북도,괴산군,43760,202605,695989.0,1116468.5,41405.53
충청북도,괴산군,43760,202606,699755.0,919348.5,33382.130000000005
충청북도,단양군,43800,202601,513103.5,519435.0,4434.05
충청북도,단양군,43800,202602,466018.0,688870.0,4051.87
충청북도,단양군,43800,202603,557095.0,589456.0,4317.59
충청북도,단양군,43800,202604,545972.0,718399.5,6072.619999999999
충청북도,단양군,43800,202605,580398.0,1018934.0,11682.92
충청북도,단양군,43800,202606,578690.0,763199.5,11738.790000000003
충청북도,보은군,43720,202601,598486.0,517811.0,3491.04
충청북도,보은군,43720,202602,546101.5,667926.0,3530.2499999999995
충청북도,보은군,43720,202603,650069.0,666606.5,11647.91
충청북도,보은군,43720,202604,640720.5,757876.0,11852.409999999998
충청북도,보은군,43720,202605,687631.0,853125.0,15893.460000000001
충청북도,보은군,43720,202606,688131.5,686483.0,12214.14
충청북도,영동군,43740,202601,898506.0,469588.0,4179.97
충청북도,영동군,43740,202602,824666.5,558092.5,4862.26
충청북도,영동군,43740,202603,962566.5,529987.5,5569.130000000001
충청북도,영동군,43740,202604,936897.5,522483.5,10190.509999999998
충청북도,영동군,43740,202605,996660.0,641627.0,16659.07
충청북도,영동군,43740,202606,999988.5,550399.5,16433.850000000002
충청북도,옥천군,43730,202601,1053552.5,837497.5,5903.1900000000005
충청북도,옥천군,43730,202602,961667.0,1000051.5,5946.0
충청북도,옥천군,43730,202603,1144300.5,1039594.5,8882.35
충청북도,옥천군,43730,202604,1120465.5,1089571.0,12797.069999999998
충청북도,옥천군,43730,202605,1191578.5,1233375.5,13513.249999999998
충청북도,옥천군,43730,202606,1181890.5,1000468.0,12545.62
충청북도,음성군,43770,202601,1947295.0,1320063.5,30137.500000000004
충청북도,음성군,43770,202602,1768403.0,1471974.0,27656.43
충청북도,음성군,43770,202603,2111399.5,1724887.5,41976.78
충청북도,음성군,43770,202604,2030080.5,1592307.5,59239.51
충청북도,음성군,43770,202605,2179894.5,1727400.5,69057.93000000001
충청북도,음성군,43770,202606,2228103.5,1681963.5,59130.54
충청북도,제천시,43150,202601,2054496.5,1003159.5,8136.739999999999
충청북도,제천시,43150,202602,1870858.5,1152011.0,8601.800000000001
충청북도,제천시,43150,202603,2197856.5,1260427.0,12609.97
충청북도,제천시,43150,202604,2131265.5,1270930.5,18390.079999999998
충청북도,제천시,43150,202605,2325540.0,1504646.5,22631.89
충청북도,제천시,43150,202606,2275700.0,1245629.0,18712.22
충청북도,증평군,43745,202601,825384.0,450432.5,2237.87
충청북도,증평군,43745,202602,733572.0,453292.0,2952.4799999999996
충청북도,증평군,43745,202603,866439.0,542717.0,5112.0
충청북도,증평군,43745,202604,821768.5,508980.5,6304.19
충청북도,증평군,43745,202605,883284.5,579187.0,6839.18
충청북도,증평군,43745,202606,879543.0,512354.5,5645.420000000001
충청북도,진천군,43750,202601,1387823.5,995375.5,22598.09
충청북도,진천군,43750,202602,1343524.0,1040032.0,18485.059999999994
충청북도,진천군,43750,202603,1643155.5,1261834.0,23429.63
충청북도,진천군,43750,202604,1576365.0,1197973.0,35673.439999999995
충청북도,진천군,43750,202605,1692113.5,1314285.0,41705.45
충청북도,진천군,43750,202606,1743927.5,1253483.0,35229.55
충청북도,청주시 상당구,43111,202601,2900866.5,2414286.0,11389.67
충청북도,청주시 상당구,43111,202602,2630372.5,2506042.0,13739.5
충청북도,청주시 상당구,43111,202603,3053428.0,2852475.5,16354.21
충청북도,청주시 상당구,43111,202604,2926892.5,2778639.5,18794.100000000002
충청북도,청주시 상당구,43111,202605,3146853.5,3031570.5,22804.72
충청북도,청주시 상당구,43111,202606,3079975.5,2585754.5,19617.339999999997
충청북도,청주시 서원구,43112,202601,1937754.0,2506500.5,16614.620000000003
충청북도,청주시 서원구,43112,202602,1689023.0,2550901.5,15598.48
충청북도,청주시 서원구,43112,202603,1957294.5,3178602.0,27258.12
충청북도,청주시 서원구,43112,202604,1913901.5,2569063.0,31580.22
충청북도,청주시 서원구,43112,202605,2330636.0,2690425.5,34489.37
충청북도,청주시 서원구,43112,202606,2140911.5,2544766.0,27176.54
충청북도,청주시 청원구,43114,202601,2886866.5,2501394.0,35248.66
충청북도,청주시 청원구,43114,202602,2575464.5,2438142.0,36549.89
충청북도,청주시 청원구,43114,202603,3052731.5,2963649.5,52124.67
충청북도,청주시 청원구,43114,202604,2933696.5,2455939.5,55494.76000000001
충청북도,청주시 청원구,43114,202605,3199899.5,2666695.5,61237.05
충청북도,청주시 청원구,43114,202606,3224228.0,2499171.5,52251.38
충청북도,청주시 흥덕구,43113,202601,4413318.0,3499646.5,36335.409999999996
충청북도,청주시 흥덕구,43113,202602,3912734.0,3373489.0,35336.96
충청북도,청주시 흥덕구,43113,202603,4563153.0,3972251.5,56471.96
충청북도,청주시 흥덕구,43113,202604,4284724.5,3373363.0,63179.780000000006
충청북도,청주시 흥덕구,43113,202605,4579340.5,3708131.0,69248.88
충청북도,청주시 흥덕구,43113,202606,4607557.5,3517192.0,61126.47
충청북도,충주시,43130,202601,5083522.5,2014274.5,17586.18
충청북도,충주시,43130,202602,4580264.5,2370462.5,15337.71
충청북도,충주시,43130,202603,5306507.5,2664739.0,26861.45
충청북도,충주시,43130,202604,5131402.5,2362580.5,43818.100000000006
충청북도,충주시,43130,202605,5581796.5,2843312.5,50530.72
충청북도,충주시,43130,202606,5472008.5,2407615.0,40628.350000000006
